GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
2	rs646776	1	109817192	rs7528419	2019-07-05	30698716	de Vries PS	2019-01-29	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/30698716	Multi-Ancestry Genome-Wide Association Study of Lipid Levels Incorporating Gene-Alcohol Interactions.	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	56,505 European ancestry current drinkers, 9,870 African American current drinkers, 2,491 Asian ancestry current drinkers, 2,528 Hispanic current drinkers, 33,388 European ancestry non-drinkers, 11,119 African American non-drinkers, 9,959 Asian ancestry non-drinkers, 1,466 Hispanic non-drinkers	107,548 European ancestry current drinkers, 2,028 African American or Afro-Caribbean current drinkers, 41,240 Asian ancestry current drinkers, 6,622 Hispanic individuals, 1,984 Brazilian ancestry individuals, 29,438 European ancestry non-drinkers, 2,447 African American or Afro-Caribbean non-drinkers, 67,191 Asian ancestry non-drinkers, 7,092 Hispanic non-drinkers, 1,668 Brazilian ancestry non-drinkers	1p13.3	CELSR2	CELSR2			ENSG00000143126	NA	NA	rs7528419-G	rs7528419	0	7528419	3_prime_UTR_variant	0	NR	1E-28	28	(EA)	NA		Affymetrix, Illumina [NR] (imputed)	N
2	rs646776	1	109817192	rs7528419	2019-07-05	30698716	de Vries PS	2019-01-29	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/30698716	Multi-Ancestry Genome-Wide Association Study of Lipid Levels Incorporating Gene-Alcohol Interactions.	LDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)	44,831 European ancestry regular drinkers, 3,976 African American regular drinkers, 1,288 Asian ancestry regular drinkers, 827 Hispanic regular drinkers, 11,674 European ancestry non-regular drinkers, 5,894 African American non-regular drinkers, 1,203 Asian ancestry non-regular drinkers, 1,701 Hispanic non-regular drinkers	71,281 European ancestry regular drinkers, 711 African American or Afro-Caribbean regular drinkers, 35,088 Asian ancestry regular drinkers, 3,742 Hispanic regular drinkers, 36,267 European ancestry non-regular drinkers, 1,317 African American or Afro-Caribbean non-regular drinkers, 6,152 Asian ancestry non-regular drinkers, 2,880 Hispanic non-regular drinkers	1p13.3	CELSR2	CELSR2			ENSG00000143126	NA	NA	rs7528419-G	rs7528419	0	7528419	3_prime_UTR_variant	0	NR	9E-35	34.0457574905607	(AA)	NA		Affymetrix, Illumina [NR] (imputed)	N
2	rs646776	1	109817192	rs7528419	2019-07-05	30698716	de Vries PS	2019-01-29	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/30698716	Multi-Ancestry Genome-Wide Association Study of Lipid Levels Incorporating Gene-Alcohol Interactions.	LDL cholesterol levels	89,893 European ancestry individuals, 20,989 African American individuals, 12,450 Asian ancestry individuals, 3,994 HIspanic individuals	136,986 European ancestry individuals, 4,475 African American or Afro-Caribbean individuals, 108,431 Asian ancestry individuals, 13,714 Hispanic individuals, 3,652 Brazilian ancestry individuals	1p13.3	CELSR2	CELSR2			ENSG00000143126	NA	NA	rs7528419-G	rs7528419	0	7528419	3_prime_UTR_variant	0	NR	1E-98	98	(EA)	5.981	NR unit increase	Affymetrix, Illumina [NR] (imputed)	N
2	rs646776	1	109817192	rs7528419	2019-07-05	30698716	de Vries PS	2019-01-29	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/30698716	Multi-Ancestry Genome-Wide Association Study of Lipid Levels Incorporating Gene-Alcohol Interactions.	HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)	44,831 European ancestry regular drinkers, 3,976 African American regular drinkers, 1,288 Asian ancestry regular drinkers, 827 Hispanic regular drinkers, 11,674 European ancestry non-regular drinkers, 5,894 African American non-regular drinkers, 1,203 Asian ancestry non-regular drinkers, 1,701 Hispanic non-regular drinkers	71,281 European ancestry regular drinkers, 711 African American or Afro-Caribbean regular drinkers, 35,088 Asian ancestry regular drinkers, 3,742 Hispanic regular drinkers, 36,267 European ancestry non-regular drinkers, 1,317 African American or Afro-Caribbean non-regular drinkers, 6,152 Asian ancestry non-regular drinkers, 2,880 Hispanic non-regular drinkers	1p13.3	CELSR2	CELSR2			ENSG00000143126	NA	NA	rs7528419-G	rs7528419	0	7528419	3_prime_UTR_variant	0	NR	2E-27	26.698970004336	(EA)	NA		Affymetrix, Illumina [NR] (imputed)	N
2	rs646776	1	109817192	rs7528419	2019-07-05	30698716	de Vries PS	2019-01-29	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/30698716	Multi-Ancestry Genome-Wide Association Study of Lipid Levels Incorporating Gene-Alcohol Interactions.	LDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)	44,831 European ancestry regular drinkers, 3,976 African American regular drinkers, 1,288 Asian ancestry regular drinkers, 827 Hispanic regular drinkers, 11,674 European ancestry non-regular drinkers, 5,894 African American non-regular drinkers, 1,203 Asian ancestry non-regular drinkers, 1,701 Hispanic non-regular drinkers	71,281 European ancestry regular drinkers, 711 African American or Afro-Caribbean regular drinkers, 35,088 Asian ancestry regular drinkers, 3,742 Hispanic regular drinkers, 36,267 European ancestry non-regular drinkers, 1,317 African American or Afro-Caribbean non-regular drinkers, 6,152 Asian ancestry non-regular drinkers, 2,880 Hispanic non-regular drinkers	1p13.3	CELSR2	CELSR2			ENSG00000143126	NA	NA	rs7528419-G	rs7528419	0	7528419	3_prime_UTR_variant	0	NR	2E-193	192.698970004336	(EA)	NA		Affymetrix, Illumina [NR] (imputed)	N
2	rs646776	1	109817192	rs7528419	2019-07-05	30698716	de Vries PS	2019-01-29	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/30698716	Multi-Ancestry Genome-Wide Association Study of Lipid Levels Incorporating Gene-Alcohol Interactions.	LDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)	44,831 European ancestry regular drinkers, 3,976 African American regular drinkers, 1,288 Asian ancestry regular drinkers, 827 Hispanic regular drinkers, 11,674 European ancestry non-regular drinkers, 5,894 African American non-regular drinkers, 1,203 Asian ancestry non-regular drinkers, 1,701 Hispanic non-regular drinkers	71,281 European ancestry regular drinkers, 711 African American or Afro-Caribbean regular drinkers, 35,088 Asian ancestry regular drinkers, 3,742 Hispanic regular drinkers, 36,267 European ancestry non-regular drinkers, 1,317 African American or Afro-Caribbean non-regular drinkers, 6,152 Asian ancestry non-regular drinkers, 2,880 Hispanic non-regular drinkers	1p13.3	CELSR2	CELSR2			ENSG00000143126	NA	NA	rs7528419-G	rs7528419	0	7528419	3_prime_UTR_variant	0	NR	5E-226	225.301029995664		NA		Affymetrix, Illumina [NR] (imputed)	N
2	rs646776	1	109817192	rs7528419	2019-07-05	30698716	de Vries PS	2019-01-29	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/30698716	Multi-Ancestry Genome-Wide Association Study of Lipid Levels Incorporating Gene-Alcohol Interactions.	LDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)	44,831 European ancestry regular drinkers, 3,976 African American regular drinkers, 1,288 Asian ancestry regular drinkers, 827 Hispanic regular drinkers, 11,674 European ancestry non-regular drinkers, 5,894 African American non-regular drinkers, 1,203 Asian ancestry non-regular drinkers, 1,701 Hispanic non-regular drinkers	71,281 European ancestry regular drinkers, 711 African American or Afro-Caribbean regular drinkers, 35,088 Asian ancestry regular drinkers, 3,742 Hispanic regular drinkers, 36,267 European ancestry non-regular drinkers, 1,317 African American or Afro-Caribbean non-regular drinkers, 6,152 Asian ancestry non-regular drinkers, 2,880 Hispanic non-regular drinkers	1p13.3	CELSR2	CELSR2			ENSG00000143126	NA	NA	rs7528419-G	rs7528419	0	7528419	3_prime_UTR_variant	0	NR	1E-45	45	(Asian)	NA		Affymetrix, Illumina [NR] (imputed)	N
2	rs646776	1	109817192	rs7528419	2019-07-05	30698716	de Vries PS	2019-01-29	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/30698716	Multi-Ancestry Genome-Wide Association Study of Lipid Levels Incorporating Gene-Alcohol Interactions.	LDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)	44,831 European ancestry regular drinkers, 3,976 African American regular drinkers, 1,288 Asian ancestry regular drinkers, 827 Hispanic regular drinkers, 11,674 European ancestry non-regular drinkers, 5,894 African American non-regular drinkers, 1,203 Asian ancestry non-regular drinkers, 1,701 Hispanic non-regular drinkers	71,281 European ancestry regular drinkers, 711 African American or Afro-Caribbean regular drinkers, 35,088 Asian ancestry regular drinkers, 3,742 Hispanic regular drinkers, 36,267 European ancestry non-regular drinkers, 1,317 African American or Afro-Caribbean non-regular drinkers, 6,152 Asian ancestry non-regular drinkers, 2,880 Hispanic non-regular drinkers	1p13.3	CELSR2	CELSR2			ENSG00000143126	NA	NA	rs7528419-G	rs7528419	0	7528419	3_prime_UTR_variant	0	NR	6E-49	48.2218487496164	(Hispanic)	NA		Affymetrix, Illumina [NR] (imputed)	N
2	rs646776	1	109817192	rs7528419	2019-07-05	30698716	de Vries PS	2019-01-29	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/30698716	Multi-Ancestry Genome-Wide Association Study of Lipid Levels Incorporating Gene-Alcohol Interactions.	LDL cholesterol levels	89,893 European ancestry individuals, 20,989 African American individuals, 12,450 Asian ancestry individuals, 3,994 HIspanic individuals	136,986 European ancestry individuals, 4,475 African American or Afro-Caribbean individuals, 108,431 Asian ancestry individuals, 13,714 Hispanic individuals, 3,652 Brazilian ancestry individuals	1p13.3	CELSR2	CELSR2			ENSG00000143126	NA	NA	rs7528419-G	rs7528419	0	7528419	3_prime_UTR_variant	0	NR	1E-17	17	(AA)	5.228	NR unit increase	Affymetrix, Illumina [NR] (imputed)	N
2	rs646776	1	109817192	rs7528419	2019-07-05	30698716	de Vries PS	2019-01-29	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/30698716	Multi-Ancestry Genome-Wide Association Study of Lipid Levels Incorporating Gene-Alcohol Interactions.	LDL cholesterol levels	89,893 European ancestry individuals, 20,989 African American individuals, 12,450 Asian ancestry individuals, 3,994 HIspanic individuals	136,986 European ancestry individuals, 4,475 African American or Afro-Caribbean individuals, 108,431 Asian ancestry individuals, 13,714 Hispanic individuals, 3,652 Brazilian ancestry individuals	1p13.3	CELSR2	CELSR2			ENSG00000143126	NA	NA	rs7528419-G	rs7528419	0	7528419	3_prime_UTR_variant	0	NR	1E-33	33	(Asian)	5.363	NR unit increase	Affymetrix, Illumina [NR] (imputed)	N
2	rs646776	1	109817192	rs7528419	2019-07-05	30698716	de Vries PS	2019-01-29	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/30698716	Multi-Ancestry Genome-Wide Association Study of Lipid Levels Incorporating Gene-Alcohol Interactions.	LDL cholesterol levels	89,893 European ancestry individuals, 20,989 African American individuals, 12,450 Asian ancestry individuals, 3,994 HIspanic individuals	136,986 European ancestry individuals, 4,475 African American or Afro-Caribbean individuals, 108,431 Asian ancestry individuals, 13,714 Hispanic individuals, 3,652 Brazilian ancestry individuals	1p13.3	CELSR2	CELSR2			ENSG00000143126	NA	NA	rs7528419-G	rs7528419	0	7528419	3_prime_UTR_variant	0	NR	2E-25	24.698970004336	(Hispanic)	7.336	NR unit increase	Affymetrix, Illumina [NR] (imputed)	N
2	rs646776	1	109817192	rs7528419	2019-07-05	30698716	de Vries PS	2019-01-29	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/30698716	Multi-Ancestry Genome-Wide Association Study of Lipid Levels Incorporating Gene-Alcohol Interactions.	LDL cholesterol levels	89,893 European ancestry individuals, 20,989 African American individuals, 12,450 Asian ancestry individuals, 3,994 HIspanic individuals	136,986 European ancestry individuals, 4,475 African American or Afro-Caribbean individuals, 108,431 Asian ancestry individuals, 13,714 Hispanic individuals, 3,652 Brazilian ancestry individuals	1p13.3	CELSR2	CELSR2			ENSG00000143126	NA	NA	rs7528419-G	rs7528419	0	7528419	3_prime_UTR_variant	0	NR	2E-170	169.698970004336		5.885	NR unit increase	Affymetrix, Illumina [NR] (imputed)	N
2	rs646776	1	109817192	rs7528419	2019-07-05	30698716	de Vries PS	2019-01-29	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/30698716	Multi-Ancestry Genome-Wide Association Study of Lipid Levels Incorporating Gene-Alcohol Interactions.	HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)	44,831 European ancestry regular drinkers, 3,976 African American regular drinkers, 1,288 Asian ancestry regular drinkers, 827 Hispanic regular drinkers, 11,674 European ancestry non-regular drinkers, 5,894 African American non-regular drinkers, 1,203 Asian ancestry non-regular drinkers, 1,701 Hispanic non-regular drinkers	71,281 European ancestry regular drinkers, 711 African American or Afro-Caribbean regular drinkers, 35,088 Asian ancestry regular drinkers, 3,742 Hispanic regular drinkers, 36,267 European ancestry non-regular drinkers, 1,317 African American or Afro-Caribbean non-regular drinkers, 6,152 Asian ancestry non-regular drinkers, 2,880 Hispanic non-regular drinkers	1p13.3	CELSR2	CELSR2			ENSG00000143126	NA	NA	rs7528419-G	rs7528419	0	7528419	3_prime_UTR_variant	0	NR	4E-28	27.397940008672		NA		Affymetrix, Illumina [NR] (imputed)	N
2	rs646776	1	109817192	rs7528419	2019-07-05	30698716	de Vries PS	2019-01-29	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/30698716	Multi-Ancestry Genome-Wide Association Study of Lipid Levels Incorporating Gene-Alcohol Interactions.	HDL cholesterol levels	89,893 European ancestry individuals, 20,989 African American individuals, 12,450 Asian ancestry individuals, 3,994 HIspanic individuals	136,986 European ancestry individuals, 4,475 African American or Afro-Caribbean individuals, 108,431 Asian ancestry individuals, 13,714 Hispanic individuals, 3,652 Brazilian ancestry individuals	1p13.3	CELSR2	CELSR2			ENSG00000143126	NA	NA	rs7528419-G	rs7528419	0	7528419	3_prime_UTR_variant	0	NR	1E-9	9	(EA)	0.01129	NR unit decrease	Affymetrix, Illumina [NR] (imputed)	N
2	rs646776	1	109817192	rs7528419	2019-07-05	30698716	de Vries PS	2019-01-29	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/30698716	Multi-Ancestry Genome-Wide Association Study of Lipid Levels Incorporating Gene-Alcohol Interactions.	LDL cholesterol levels in current drinkers	56,505 European ancestry individuals, 9,870 African American individuals, 2,491 Asian ancestry individuals, 2,528 Hispanic individuals	107,548 European ancestry individuals, 2,028 African American or Afro-Caribbean individuals, 41,240 Asian ancestry individuals, 6,622 Hispanic individuals, 1,984 Brazilian ancestry individuals	1p13.3	CELSR2	CELSR2			ENSG00000143126	NA	NA	rs7528419-G	rs7528419	0	7528419	3_prime_UTR_variant	0	NR	3E-30	29.5228787452803	(AA)	5.925	NR unit increase	Affymetrix, Illumina [NR] (imputed)	N
2	rs646776	1	109817192	rs7528419	2019-07-05	30698716	de Vries PS	2019-01-29	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/30698716	Multi-Ancestry Genome-Wide Association Study of Lipid Levels Incorporating Gene-Alcohol Interactions.	LDL cholesterol levels in current drinkers	56,505 European ancestry individuals, 9,870 African American individuals, 2,491 Asian ancestry individuals, 2,528 Hispanic individuals	107,548 European ancestry individuals, 2,028 African American or Afro-Caribbean individuals, 41,240 Asian ancestry individuals, 6,622 Hispanic individuals, 1,984 Brazilian ancestry individuals	1p13.3	CELSR2	CELSR2			ENSG00000143126	NA	NA	rs7528419-G	rs7528419	0	7528419	3_prime_UTR_variant	0	NR	2E-28	27.698970004336	(Asian)	5.269	NR unit increase	Affymetrix, Illumina [NR] (imputed)	N
2	rs646776	1	109817192	rs7528419	2019-07-05	30698716	de Vries PS	2019-01-29	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/30698716	Multi-Ancestry Genome-Wide Association Study of Lipid Levels Incorporating Gene-Alcohol Interactions.	LDL cholesterol levels in current drinkers	56,505 European ancestry individuals, 9,870 African American individuals, 2,491 Asian ancestry individuals, 2,528 Hispanic individuals	107,548 European ancestry individuals, 2,028 African American or Afro-Caribbean individuals, 41,240 Asian ancestry individuals, 6,622 Hispanic individuals, 1,984 Brazilian ancestry individuals	1p13.3	CELSR2	CELSR2			ENSG00000143126	NA	NA	rs7528419-G	rs7528419	0	7528419	3_prime_UTR_variant	0	NR	2E-39	38.698970004336	(Hispanic)	7.63	NR unit increase	Affymetrix, Illumina [NR] (imputed)	N
2	rs646776	1	109817192	rs7528419	2019-07-05	30698716	de Vries PS	2019-01-29	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/30698716	Multi-Ancestry Genome-Wide Association Study of Lipid Levels Incorporating Gene-Alcohol Interactions.	HDL cholesterol levels in current drinkers	56,505 European ancestry individuals, 9,870 African American individuals, 2,491 Asian ancestry individuals, 2,528 Hispanic individuals	107,548 European ancestry individuals, 2,028 African American or Afro-Caribbean individuals, 41,240 Asian ancestry individuals, 6,622 Hispanic individuals, 1,984 Brazilian ancestry individuals	1p13.3	CELSR2	CELSR2			ENSG00000143126	NA	NA	rs7528419-G	rs7528419	0	7528419	3_prime_UTR_variant	0	NR	1E-10	10		0.007	NR unit decrease	Affymetrix, Illumina [NR] (imputed)	N
2	rs646776	1	109817192	rs7528419	2019-07-05	30698716	de Vries PS	2019-01-29	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/30698716	Multi-Ancestry Genome-Wide Association Study of Lipid Levels Incorporating Gene-Alcohol Interactions.	LDL cholesterol levels in current drinkers	56,505 European ancestry individuals, 9,870 African American individuals, 2,491 Asian ancestry individuals, 2,528 Hispanic individuals	107,548 European ancestry individuals, 2,028 African American or Afro-Caribbean individuals, 41,240 Asian ancestry individuals, 6,622 Hispanic individuals, 1,984 Brazilian ancestry individuals	1p13.3	CELSR2	CELSR2			ENSG00000143126	NA	NA	rs7528419-G	rs7528419	0	7528419	3_prime_UTR_variant	0	NR	1E-167	167	(EA)	5.767	NR unit increase	Affymetrix, Illumina [NR] (imputed)	N
